text,predicted_label
"How does any of this work with organic batteries? Like the battery using the oxidation of hydroxyquinones to quinones? (I think it's otherwise known as the rutabager battery?) 
I do not see a charge change for =O vs -OH groups. Does it matter if it's in aqueous vs non aqueous solution? Is there a table of redox potentials of covalently bound functional groups in organic molecules? Would an aromatic sulphur ylide in dsmo work similar to a quinone in aqueous solution electrochemically?",1
Hello do you have a playlist for electrochemistry,1
how do you know that the Zn is the cathode??,1
What’s the second?😅,1
"Chad, could you help me with the IUPAC Nomenclature for Ethers, with examples that include alkyl radicals derived from alkenes?",1
"Are you from Russia? You have an accent. Thanks so much you are a great teacher. Why are you doing this?! 

You are also extremely good looking haha",1
Is the solubility the same as the concentration of the compound?,1
Where is the link? For practicing examples?,1
"I haven't found any clear explanation yet as to what exactly C represents. I know that as T gets infinitely higher, the inverse log of the vapor pressure will get infinitely closer to the constant C, and that this constant is different for every liquid, but what does that actually mean? Why can't it have more pressure than that? Does volume have anything to do?",1
Why enthalpy of vaporization is same in both temperatures,1
"Awesome video, but CAN HE PLEASE stop moving his hands so much? It's distracting!!",1
Wat do u call the messages you guys typed up there HUH?  ​,1
"   I unpacked my childhood chemistry set, cleaned all the test tubes and beakers, and lined up all the little plastic containers half filled with dried out chemicals. What else do I need to celebrate Chad's Prep Day?!??!",1
Can u make a video on Torque? please,1
why 14 was considered i didnt get that?,1
"Second question. When explained for SP hybridization, why does it have 3 C2p electrons while the orbital of lower energy level, C2s, is not fully filled? Thanks for any help.",1
Why was the CO example omitted from this video? There is like 2 mins of explanations missing from this video. See 3:43,1
Could anybody explain that why sp2 hybridization is axisymmetric to Z axis?  I am confused by the two hybridization orbitals that are on both side of Z axis.,1
"The schematic drawings of hybrid orbitals seem to show a node at the nucleus.  The nucleus is really inside the large lobe, right?",1
Sahi ho mam ! Mit is what famous for 🤓🤓,1
"OCW 5.111 lectures are very good and everything is explained in details . Thanks a lot.
Could you guys please upload the problem sets for 5.111 on the OCW webpage ? It would be very helpful and I don't want to go through a no. of books for problems. Thanks again",1
Does anyone understand how you know which orbitals are left un-hybridized? In some of the examples not all the orbitals are hybridized. Some are left over,1
"What level is this lesson? i'm from France and I don't really understand how studies work for you :)
Do you learn this first year in college or later?",1
Does anyone know the geometry of phosphorus with 5 bonds? Is the hybridization sp2d for sigma bonds and a “p” orbital for the pi bond or is it sp3 hybridization for the sigma bonds and “d” orbital for the pi bond? Thank you.,1
Where did she get 109.5° from? If you divide 360 by 4 it's 90 so obviously that isn't the correct way to execute this problem...,1
One thing I didn't quite get was that question in the beginning and why suddenly she subtracted 8 from 14 to get 6. Could someone help please ?,1
" I don't want to go to college.
I am a junior in high school doing the IB exams and we are doing this in class right now o.0
THe lecture is extremely fast and stupid.. and cannot even explain anything",1
tytoalba451 who said this to you how can you forget IIT is much higher than MIT 😂😂😜😜😛😝,1
"When studying corrosion, I have found from many authors (and I teacher I had) that the sign in the equation is (+) not (-) and Q equals to the cations concentration. Could you explain this for me please? Is driving me crazy not knowing which sign should I use in the equation. It depends on what?",1
"Hey! Sorry it took so long to respond. The website would be a better place to ask question. Recall that osmotic pressure is a colligative property, which means that it depends on the number of particles. As you lower the molecular weight (while keeping the mass and volume constant), you increase the number of particles. Suppose you have 50 grams of hydrogen and 50 grams of boron... Are there more particles in 50 grams of boron or hydrogen? Since hydrogen has a smaller molecular weight,",1
are u from india ?,1
Can you explain how this relates to capillaries/kidneys? Thanks! I am in physiology and having a slightly difficult time understanding osmotic pressure with regards to these structures.,1
What but in google it says Osmosis is higher concentrations to lower conc.. but you'r saying from low to high can someone explain if understood,1
So the osmotic pressure is the pressure of solute exert on blood capillaries or pressure needed to stop osmosis? Thx,1
So if solute concentration inside the capillary is high that means capillary has high osmotic pressure?,1
"Hi , why would a low molecular weight in a solution  increase osmotic pressure ? ",1
why does osmotic pressure is proportional to the number of solute present? i dont get it!!,1
Thank you for the great video! Do you have a lecture on osmotic pressure & hydrostatic pressure at capillaries ? Thank you :),1
Just curious where the accent is from?,1
are u studying biology ?,1
Seems new yorkian?,1
what helps increase the osmotic pressure of the blood?,1
where are you from? Sometimes i detect an accent,1
"Do you have a video on pH adjustments? Is the process the same as in titration or do I need to follow a different method? Say, I want to lover the pH from 8.0 to 7.0, what is the easiest way?",1
Where is the video for strong acid- weak base titrations?,1
how did my gen chem professor not teach us that formula for weak acids/bases. Its so much easier than doing the ice table from the get go,1
why is the curve in my book drawn in a way that in the middle point the derivative is the lowest?,1
"is it safe to assume that the solvent will most likely be water if not stated in the question? Also why is it that we use 80g of H2SO4 solvent when solving for molality, but then when solving for mole fraaction, the 80g of solvent is H2O?",1
"Hey Chad thanks for the video! Just wondering, when do you expect to release new videos for your Biochemistry course?",1
"Amazing professor, so engaging. At lecture six now, wondering when the Physics ends and Chemistry beings though?",1
"With wave particle duality, why does the observer cause wave distributions?",1
Amazing prof in which university are you?,1
Why is he reminiscent of Dr. Sheldon Cooper....,1
What's the nice thing is that we were taught this in 11th std😅 in school,1
Tf is pes doing here?,1
Why is he throwing T-shirts. Isn't this supposed to be MIT?,1
   bro where are u from,1
Do you have videos of these topics as well? I need to study all this. Can you suggest me a good resource?,1
All is oke but diamond has very high m.p you say that Crystal has short  m.p,1
Who else here heard the police sirens at the background?,1
Dude! You’re an amazing teacher. These videos are helping a TON in my engineering degree. How can I ever repay you?,1
"Great stuff Chad, you saved my life. Do you have scholarships/discounts for students who want to have access in your test bank and other resources? Thanks a lot.",1
Sir can you please share some worksheets if possible,1
Sir is there any video on Raman spectroscopy and group theory??,1
How would you compare the solubility of aluminum phosphate in water Vs different aqueous solutions (sodium acetate) (NH4NO3),1
"Does your general chemistry and high school chemistry playlist cover all of AP chemistry content?
Thank you",1
"All right dude, you got me, I can't figure this shirt out...is it the magic spell to turn fluoride into frogs?",1
   ok ok what are you studying?,1
"Your videos are awesome, and I'm so grateful for you help! Just a note though, I ran the numbers several times (even just using the decimals instead of scientific notation) and kept getting 1.78 x 10^-5 for Kb. Is there a chance your calculator didn't format your entry correctly on the last problem in the video?",1
"Hi Chad. at 35:15 when calculating Kb with that formula I get different answer. (2.5e-7 instead of 3.6e14).
Can you help?",1
"Hello Chad! Thank you so much for these videos - they help tremendously! For this one, at around 35min, my calculator keeps displaying an error message each time I try to calculate with 10^-3.8. I've tried other variations of this but continue to get the error message. Are you typing in something different?",1
"When I pluged the values of (10^-3.8)^2/(.1-10^-3.8) my value equaled 2.51 * 10^-7.

Where did the 3.6*10^-14 come from, what step am I missing/forgetting?

Please and thank you Chad",1
"Under what circumstances can you feel confident using the (Sq root(Ka[HA]i) shortcut? I know K must be 100x less than your initial concentration, but must the products also have the same molar concentration?",1
do you have a video about root mean square velocity and stuff like that for ap chem?,1
"I have a question. If does a positive deltaE always correspond to a K greater than one? Since a positive deltaE means product favored, would the ration of product to reactant always be greater than one?",1
Can this also be used to calculate the stability constant of ion complexes? ,1
"OCW 5.111 lectures are very good and everything is explained in details . Thanks a lot.
Could you guys please upload the problem sets for 5.111 on the OCW webpage ? It would be very helpful and I don't want to go through a no. of books for problems. Thanks again",1
"Just a quick question regarding the bond length comparisons between N2 and H2. N2 bond length is about 1 A and H2 is 0.74 A (Inorganica Chemistry, Shriver and Atkins). However, during the lecture it is mentioned that N2 bond is shorter than H2. Is that correct?",1
4:23 What if I bring a chemistry slide rule?,1
"what happens if two electron wants to appear in the same location?
",1
"from what cell membranes is this example from, from humans , plants ?",1
You had a camera with 1080p in 2008? ,1
"Who would not want to know about individual atoms, but want to know about molecules?  I know it's not me.",1
9:20 electronegativity is inversely proportional to the number 2? amazing,1
"This is MIT, what, they can't afford a camera with 1080p?",1
How do I know when to use the Baaa table or the ice table or both???? PLEASE HELP,1
2SO2 + O2  ⥦ 2SO3  - the arrow ? how do I write it up,1
"could you please explain how do we get moldm‐³ as the final unit for the following reaction? I have tried every way to sort it out but don't understand how we get moldm‐³ . Will be really thankful for your help.
Q.When nitrogen reacts with hydrogen to form ammonia, the equilibrium mixture contains 0.31 mol dm‐³ and 0.50 mol dm‐³ of nitrogen and hydrogen respectively. If the Kc is 0.50 mol‐²dm⁶, what is the equilibrium concentration of NH3?",1
Why is bros voice so sexy,1
"Hey! 

No problem, thanks for watching and taking interest! I actually took that course (fun stuff lol). Who do you have it with? Are you a chem major? Unfortunately, I won't be able to start making any videos until April so that might be a bit late for you. ",1
¿Tienes videos sobre fisicoquímica?,1
"Hi, I'm hoping you can help me with this question. 

My son is in 10th grade chem, and he has a test coming up with questions about ionization in relation to Coulomb's Law. On a practice test, he is shown 3 Bohr Models (Sodium, Potassium and Aluminum) and is asked ""which one would requires the least amount of energy to remove an election? Using ionization energy and relate Coulomb's Law in your final answer.""  The answer key to the practice test says that Aluminum is the easier of the three to remove an electron because there is more that one valence electron in the shell, and the inner electrons are shielding the nucleus, thus making it easier to remove an electron. 

Everything I've come across only speaks to the position on the periodic table. I can't find anything that includes the number valence electrons. Does the number of valence electrons influence ionization energy?

Based on your video. I would have chosen Potassium as requiring the least amount of energy to remove an electron because it is below Sodium and below and to the right of Aluminum. Meaning, it's valence electron in further from the nucleus of both Na and Al, and Al has more protons and thus a stronger pull on the electrons.


Any help is appreciated.",1
Why does science use use the same three letters for everything? Should be happy cfse is not denoted delta v,1
Why does the atom mix in a d orbital that the atom doesnt know exists?,1
Could you do videos on Heterocycle chemistry?,1
Why repulsion takes place between the d orbitals and ligand aren't they empty so how can there be electronic repulsion?,1
At what time in the video?,1
"Do you also cover ligand field theory, sir?",1
"chad youre literally a life saver, my chem professor is not the greatest but these videos are truly saving my grade so thank you. But just to be clear Iron is acting like the inert cathode protecting itself from rusting but also helping with the transfer of zincs electrons?",1
I suspect the mic was not working properly in this video... lol great vid love what you do. Should i watch these videos for IB chem?,1
"Thank you so much, this is extremely helpful. Quick question, at the half-equivalence point of each of the last two titration curves, is the region of plus or minus 1 around this point the buffering region?",1
"Basically spent my whole spring beak with you. These videos are extremely helpful! I used to dread doing chem but learning chem from you makes it exciting to solve problems, thank you so much!! If you could, can you pleasee go over titration(curve) of polyprotic acids?",1
"Thank you for this! Do you by any chance have a video for the titration of polyprotic acids and bases, please?",1
"Im kinda stuck with the Equivalance point part. On the graph, it shows you have to ad 20mL of NaOH. But when you were describing the 1/2 equivalnce point, in the initial equation you wrote 10 mol HF+ 10 mol NaOH. Can you clarify that part?",1
"Sir when we are performing titration of strong acid with a  strong base.....light pink color indicates equivalence point or end point ?? 
As phenolphthalein gives pink color in basic medium and colorless in acidic medium .....so light pink color would be in neutral medium ?",1
by the way do you ever revise stuff before ? this was just flawless...,1
"OCW 5.111 lectures are very good and everything is explained in details . Thanks a lot.
Could you guys please upload the problem sets for 5.111 on the OCW webpage ? It would be very helpful and I don't want to go through a no. of books for problems. Thanks again",1
"22:04 shouldnt there only be a single non bonding electron on carbon
because carbon has 4 valence electrons, 3 of which are shared with nitrogen
so only 1 is left.. right?",1
Why 20 lone pairs is same as 10 lone pairs?,1
"Does your general chemistry playlist cover all of AP chemistry? 
Thank you",1
Hi.. Thanks a ton for such informative video. Can you suggest the procedure to determine pH of strong acid and strong base solution when stoichiometric ratio is not 1-1. Please guide over this,1
"Hello, do you have a video for calculating the halfway point?",1
"Sir, how to calculate the ph value just before the equivalence point...",1
"Thank you Chad 
How does this relate to boze-Einstein condensate?",1
Does your general chemistry and high school chemistry playlist cover all of AP chemistry content?,1
Do you have a Masters in Chemistry and Physics.Cheers Ricky,1
Is it appropriate to say dna has a high entropy as a molecule and as a information system?,1
Why did you use the symbol for ohms?,1
What a Chad,1
"Oops... Your formula is wrong.
2C + O2 --> 2(CO2) is not correct.  You don't get 2 moles of carbon dioxide as stated in the lecture.
How about 2C + O2 --> 2(CO)  You do get 2 moles of carbon monoxide.",1
"hey chad! 
for vapor pressure depression, are we lookşng for moles of solute or moles of ion when we try to find ntotal",1
"Hi, Chad. Thank you greatly for the wonderful explanation! I have a question, however. If we are solving for Kf, would we divide the delta Tf by ( i * molality)?",1
What is the van't Hoff factor of MgSO4 ?,1
Why didn't the BaOH have the baby equal to 3since the hydroxides are 2,1
Is this for the mole fraction? In which case it would be moles of solute + moles of solvent,1
wheres chapter 12?,1
"One question Chad, for the octahedral complexes, you mention that you need 3 bidentate ligands to make optical isomers. Do they need to be the same exact ligand, or can they differ and still form optical isomers as long as there are 3?",1
hi chad do you have a  vieo on how to draw a Hess cycle,1
"I have a question! at 10:47 why did we look at Cl atoms to determine if it is cis or trans? Because if we look at H20 they can also be trans and cis. Is there sth like being both cis and trans for the same molecule? Thank you for the lectures, they are really helpful!",1
What a chad,1
"So, how long does it take for the average drop of seawater to make one full trip around the ocean basins, from the surface in the north Atlantic to the deep north Pacific? About 1000 years.",1
Really helpful video thank you! Can you further explain why it is necessary to use number of moles in calculations with limiting reactants rather than molarity?,1
"I saw that you had Pchem on your website for free
If you dont mind me asking
Is there a reason you dont upload them to your youtube channel? 
Also will you ever plan on doing thermodynamics videos?",1
"For example, around 22:45, you say something along the lines of, ""you can use the Kb expression because you also have a weak acid's weak conjugate base."" But I thought from previous lessons, that a weak acid will have a strong conjugate base and vice versa. Why is it different in this case?",1
"Hello, can someone please solve this question for me, the pK value of an acid is equal to 5. What is the pH value of a 0.1 M solution of this acid?",1
"Hi Professor Chad. I appreciate your content. Quick question, you mentioned common detractors  and state that 0.1M solution of HF and a 0.1M solution of NaOH won't make a buffer, but what if it's a 2:1 volume ratio in favor of HF ?",1
Hiii! Have you been born again?,1
How many times have I been confused by voltaic cells and you just described it in simple perfection. Thank you.,1
when does free electron of a wire or conductor come into action when electricity flows. plz help,1
"the anode solution showing the flow of ions of the salt bridge, shouldn't there be negative signs instead of plus signs?",1
do we use inert electrode in galvanic cell like in electrolytic cell?  Please reply this,1
Where does the Cu2+ ions come from? arent they in solid form in the electrode,1
why does zn electrode gets oxidised without reason?,1
First where does the potential difference come from that drives zinc's electron through the wire,1
"   
Still you tried.
By the way which grade do you study in.",1
How come you don’t multiply each gas by their coefficients as well like you would in Ksp or Keq,1
So wait sir! Does that mean the value for Kp and Kc WILL be different?,1
does the cage effect uses quantum tunneling?,1
Why isn't anyone talking about the guy who walked in the class,1
U did it,1
Is ceramics like glass?,1
"If glass isn't a liquid, then where is the discontinuity of the phase change?",1
"Nice video.
But it occurred to me that there is something else that I still don’t understand about this entropy concept and the second law of thermodinamics. It seems to me that it doesn’t consider the possibility of natural atraction of molecules, for example. Look at the galaxies that, because of gravity, concentrated mass that might be spread out in a bigger amount of space, like a low density gas cloud. Or, let’s suppose, in your final example, that the five molecules (blue, brown, red, black and pink) could form gradually and naturally a more complex and structured molecule. Would that violate the second law of thermodinamics?",1
"could you like, not wear a tight shirt...",1
Are all MIT solid state chemistry professors hot?,1
"What a grt lecture,my salute to the professor",1
And where did they get all this knowledge?,1
Is there anyway I can get the notes of the PPT sir is displaying on screen ?,1
What's an element?,1
Should I watch this ? Cuz I'm just 16 and I'm just interested in phys so,1
"WHY did we not have lecturers (professors in the USA) when I was at Uni in the 70's?  (Well, we had 2, but that was it!)",1
"Is Chinese, Indians, Persian etc oldest civilization not contributed to Chemistry ?? Lot of process, methodologies, intellectual outcomes copied, repackaged by western academic community. Hope those historical individual get their respect and credit's atleast.",1
What about Andalusien Muslims chemistry 800 to 1200 ??? Shame on you 😕 😔,1
can you guys elaborate??,1
He is the current departmental head of MSE at MIT. Would you believe it? Amazing teacher..,1
at 47.26 How did he get 1 and 1.33?,1
Where is the next part please anyone ?,1
How we can determine it is cubic type p or rhombohedral type p?,1
Sir can l never hear before that electrons which are in continuous motion in an atom stopped suddenly . Sir is it possible that the electrons got freeze in one side of atom???,1
Can you break down how you found the molecular weight,1
"According to the vapor pressure/ boiling temp graph, as vapor pressure goes up, boiling point goes up. I am confused how the molecules with stronger IMF have a higher boiling point but a lower Vapor pressure according to this graph? Time in video is around 26:30 onward",1
can you please give the time in the video for your question,1
Is this about a particular time in the video? We find the molecular weight by adding together the molecular weight of each atom in the molecule from the periodic table,1
   sir you said that in case of LDFs  electrons in an atom get freeze / stopped suddenly at one side due to which a dipole is induced in a nearby atom facing it . Sir it possible that electrons stopped moving suddenly?,1
Give me what out of the oven or freezer!?!?!?!,1
"What is this:




auxiliary verb.",1
I know that 's' orbital can accumulate only 2 electrons but  all the rest can have a maximum of 8 electrons right?,1
"Thanks so much for your help with this. I'm taking an online class and your videos are really helping. Which of your videos will help me answer the following question:
-In which orbital does an electron in a nitrogen atom experience the greatest shielding?

Also, when I am given an element, say Te-52, how do I write out the complete electronic configuration?
Thanks!",1
"There was a table showing n, l and s values. What does the symbol 'l' denote?",1
Why arn't you my physics teacher,1
Can you explain element 115 Uup? What is this?,1
":) hey, can u give me one ans. ? related to d block elements..??",1
"What the actual fuck??!?? You’re telling me someone who teaches like this acc exist cuz there’s no way i’m acc understanding this concept. Gen Chem final coming up, life saver. Really wish i found this teacher earlier❤❤❤",1
"How do you get those zeros ,and x ,x things,am getting the concept but those zeros and x are my barrier",1
"I'm having trouble solving a problem given to me from class. Is Kc the same as Molar solubility?? 

Here's the problem given: 

The molar solubility of Magnesium Phosphate is 5.25 x 10^-6. Determine the concentrations at equilibrium if the initial concentration of the salt in 0.48M.",1
"Hello, sir. What will happen to the solubility of BaSO4 if NaCl is being added, and why? Thank you so much.",1
I never thought i would be learning 12th grader stuff of MIT lectures. Whose here in 2018?,1
is general chemistry a lesson which is in  year or in a semestry.,1
2 fis and 3 fis? What the hell. .. can't she day 2 fifths? ?!,1
wait they dont teach this in high school in US?,1
I am happy that the video helped. What kind of help did you have in mind?,1
how can we find the proof of delta(G)=delta(G)0-RTlnQ equation?,1
"Hi thanks for the great video.May I ask a question on the first part of the lecture?

You said the number of moles are constant.But in a reaction like A+B=C won't the number of moles change. And if that were the case, now that P and T is constant, and n can change as shown the the equation, won't V also be able to change? 

But even if that were the case,delta H would still be equal to the heat exchanged Q since the pressure of the system is held constant?But im not sure about why n is constant.",1
"Thank you for a very helpful video.   At least to me , it makes clear how the Gibbs Free Energy relation is ""derived"" from a consideration of the second law in the form -- change in entropy of the universe is always non-negative.  I do, however, have one problem with the derivation.  In step 2 you use the ideal gas law to allow setting  delta_V to zero.  in a liquid (not gaseous) case isn't it true that the volume could also change in a chemical reaction?",1
"What about open system, where mass id also exchanged ?",1
hai! can you explained about the equilibrium constant in Gibbs free energy..how the formula was formed,1
"Thanks for this video, very helpful!
Still, something remains unclear to me, maybe you would be so kind to answer it?

The thermodynamic potential for G = U - TS + PV,
with U the inner energy.
With dU = T dS - PdV (no particle exchange assumed),
this leads to dG = -SdT + VdP.

You said that the derived equation, dG = dH - TdS, only holds for constant pressure and constant temperature (dP=dT=0). But then for the above eq. we have:
dG = -SdT + VdP = 0 = dS_universe

What is going on here?


   ",1
When is delta H sys zero?,1
are you american? you dont sound like one,1
who is an american??? or should i say...the american. 1st Obama now trump both of whom are americans. perhaps the only thing they have in common apart from the being a president,1
"TITLE: Lewis Structure (P1), Covalent Bonds (intro), Formal Charce (FC), Electro-negativity ( 𝛘 ) & Covalent Bonds, Dipoles
====================================================================================================
Really SHORT Ver. of Lewis steps
  1) Draw/Place Atom-names,   central = least_electroNegative   (often)
      2) Count #Valence-electrons
      3) Draw LINEs
      4) Draw DOTs ==> make OCTETs,    (start 

          5) If e' left ==> DOTs on central
          6) If (central < Octet) ==> use DOTs (from terminal-atoms) ==> make Multiple-Bonds

      7) Formal-Charge ==> FC(atom) = OG_Valency - DOTs - LINEs
====================================================================================================



1. When Atoms Share Electron ==> It's a Covalent Bond ==> We write it:- WITH a DASH 
    - 1.1) SHARING ==> UNDER THE HOOD:- 
    - 1.2) What happens if we get to something a little bit more complicated, WATER? 
    - 1.3) How are electrons shared in Covalent bonds? ===> That is where LEWIS comes in / will help 
2. Lewis Structure P1
    - There's a fairly Simple Recipe 
    - Water 
    - Lone-Pairs / Non-Bonding / Not-Bonding 
    - SHAPES NEXT WEEEEEK! 
    - Chroline-Oxide-ANION 
    - Formaldehyde / Carbonyl-Hydride / Formalin / Methylene oxide 
    - Carbon-Dioxide 

    - Invoke Step-6 / STROGER SHARING BOND! 
    - Multiple seems legit, which one is correct? ==> Formal-Charge (FC) 

3. FC(atom) = #OG_Valency - #dots - #lines 
    a) BIGGEST NOTE:- 
      - it is FC(atom) .... not FC(molecule).... ====> i.e. we calculate Formal-Charge on ""each individual atom""
      - OG_Valency:- #Valence-Electrons of that atom that we are calculating Formal-Charge of, before it participated in the bond ===> That atom's neutral (Not ION) #valence-electrons

    b) UNDER THE HOOD:-
      - Why not (-2) for each LINE? ==> Bonding Electrons are divided equally between the bonded atoms 

    c) What's The Big Deal / Connection to LEWIS?
      - Lewis-Structure /w set of FCs ""closest to zero"" (i.e. we count the ABSOLUTE VALUES of FCs) is usually the most stable!
      - NOTE:- ABSOLUTE VALUES
        - | FC(atom) |         [mathematical absolute values symbol (bars)]

    d) WHY THIS MATTERS? 
        - Has to do it, with ====> HOW IT MOVES ====> with it's VIBRATIONS (wiggling).... (whooooah, not covered in this series)



4. Whole bunch of ROOM in-between <==> POLAR-COVALENT-BOND 
5. 𝛘 = Electro-Negativity (chi / ky) 
    => How TIGHTLY the atom is holding on to it's Electrons....   [https://lavelle.chem.ucla.edu/forum/viewtopic.php?t=81989#p363278]
    => Electro-Tighten-ity [#REY]
    => Tendency of an atom to attract a shared pair of electron to itself (in a bond). 
    5.1. PAULING:- Arbitrarily Set  𝛘(Fluorine) = 4, he first set 𝛘(Hydrogen) = 2.1 -----------> After years, now it's 𝛘(Hydrogen) = 2.2

        a) If the DIfference is High ==> Then that means, One of the Atoms Grabbed the electrons  e.g. Δ𝛘(Sodium-Chloride) = 2.23      & again 
        b) If the DIfference is Zero ==> Then that means, PURE   COVALENT BOND                                      Δ𝛘(Chlorine-Diamar) = 0         
        c) If the Diff. is Smwhere in between ==> means, POLAR COVALENT BOND                                 Δ𝛘(Hydrogen-Chloride) = 0.96   

    5.2. There are actually many ElectroNegativity SCALES 
    5.3. If the DIfference between this concept (of ElectroNegativity) from One atom to another, is ZERO ==> well, then That Must be a Pure COVALENT BOND! 
    5.4. Sodium-Chloride (NaCl) 34:15
    5.5. POLAR COVALENT = PARTIALLY IONIC 
            GRAPH:-    IONIC CHARACTERISTICS PERCENTAGE v/s/ ElectroNegativity  

    5.6. a) Δ𝛘 > 2 --> Ionic           
            b) Δ𝛘 < 1.6 --> Polar Covalent          
            c) Δ𝛘 = 0 --> Pure Covalent 

            d) Δ𝛘 in Range (1.6 --> 2.0) --> VARIATIONS (either IONIC or POLAR-COVALENT).... in that Intermediate Regime 

    5.7.               Δ𝛘(NaBr) = Δ𝛘(HF) = 1.9                   [Gotta be Carefull]    
        - How Do You KNOW? =================> It's THE PROPERTIES!     [Remember? I showed you the Properties of Ionic-Solids on Monday]

6. Now, You can Also go further & you can go QUANTITATIVE ==> Dipole ",1
"I am so confused about pressure is being an intensive property.I know the rule of ratio of two extensive propery is intensive and formula of pressure P=F/A makes sense.However , as you know there is another definition of intensive property which does not chance by the amount or size.In the light of this definition take beaker which is full of 100 ml of water.And knowing that liquid pressure is P=ρgh , we pour down half of the water and only 50 ml of water remains and our ''h'' will be get smaller.If the ''h'' gets smaller pressure will decrease too.Any ideas at what point am I making a mistake?",1
"Thank you for the video, but can I have your thought about Work & Heat do they include in Intensive or Extensive? yet from what I learnt they aren't properties, still can they be extensive or intensive?",1
why we say 2 properties are enough to identify a system?,1
Don't know if he is gonna teach me chemistry or beat me up ?,1
"Can I just say that you literally just saved my life in less that 10 minutes ! Thank you so much for this video, short sweet and to the point !",1
"AK LECTURES  One question. In the reaction with water and ammonia, how do you know which one donates a hydrogen and acts as the acid? You said ammonia because it has a lone pair to donate. but H20 has two lone pairs..",1
"Hey Ted,

Great to hear that! I really appreciate you coming back and writing this comment. Its a really rewarding feeling to know that my videos actually helped you score well in the class! Was this a general chemistry  course? - Andrey",1
hey i have a question. so any cation is a lewis acid? thank you for the post!,1
Why can't the world teach like this.,1
"wait so basically, reactants in every chemical reaction have one that acts as lewis/bronsted-lowry acid and other that acts as lewis/bronsted-lowry base?",1
Are you saying quarter covalent? or coordinate covalent...,1
how can water be acid or base or what makes it act as an acid sometimes or base sometimes ?,1
how does hydrogen have 2 electrons?,1
hydrogen has single electron... hw is it possible to have lone pair?,1
"Not trying to be ""that guy"" -- but wanted to share just in case someone was confused about anything here:
In dealing with the Brønsted-Lowry definitions, at the bottom where there is the molecule of HNO3, the N should have a +1 charge (overall charge on the molecule is 0); on the right side of the equilibrium, the O at the bottom of the NO3 molecule should have a 1 charge (just as the right O does - exact same thing) and the central atom N should have (like before) a +1 charge (overall charge is 1). Again - realllllly not trying to be ""that guy."" 

Where is your accent from? ",1
are you me?,1
"umm sorry, i dont quite get what you mean. i mean i understand the part where the center should carry a positive charge. But will it affect any of those that ""that guy"" has explained? thanks",1
"if the net is (+)200 J, why cant you say its Work done ON the system by the surrounding. isnt (-) work done BY the system. Im really confused.",1
"+AK Lectures

How come B --> C is not constant pressure, but C --> A is?",1
only 9 comments?,1
"The theoretical and thermodynamical potential of liquid water formation from H2 and 1/2O2 (both in gas state) is 1.23V, isn't?
The 0.7V you referred maybe is from hydrogen peroxide (H2O2) electrochemical formation by the reaction O2(g) + 2H+ + 2e...",1
Why does there need to be an outlet for the h2 on the anode side? Why can't you just block one end and regulate the pressure?,1
